method,ARI,AMI,FMI,unlabeled_pctg,cluster_num,pred_type_max_pctg,supervised,train_dataset,train_complexity,train_entropy,train_seq_depth_med,train_seq_depth_IQR,train_cell_types,train_cell_type_max_pctg,train_sparsity,train_sample_num,train_gene_num,test_dataset,test_complexity,test_entropy,test_seq_depth_med,test_seq_depth_IQR,test_cell_types,test_cell_type_max_pctg,test_sparsity,test_sample_num,test_gene_num,train_test_correlation,type_pctg,type_num,assigned
pcaReduce...133,0.3199582101280277,0.5001547899795179,0.36391473295466426,NA,17,0.08391167192429022,FALSE,midbrain_human,0.9731028390763193,2.8501231046525386,0.26972505248067175,0.20974348471660442,20,0.13183856502242153,0.8780747084145637,1115,19531,midbrain_human,0.9777949346608044,2.8484249646386024,0.27115867083098666,0.21488915058112742,20,0.13249211356466878,0.8772941245067495,1585,19531,0.9990619141925428,0.8,20,NA
seurat...134,0,0,0.5085207339517287,NA,NA,NA,FALSE,midbrain_human,0.9731028390763193,2.8501231046525386,0.26972505248067175,0.20974348471660442,20,0.13183856502242153,0.8780747084145637,1115,19531,midbrain_human,0.9777949346608044,2.8484249646386024,0.27115867083098666,0.21488915058112742,20,0.13249211356466878,0.8772941245067495,1585,19531,0.9990619141925428,0.8,20,TRUE
tscan...135,0.04312642341425596,0.29125970329204026,0.2576508180397725,NA,NA,NA,FALSE,midbrain_human,0.9731028390763193,2.8501231046525386,0.26972505248067175,0.20974348471660442,20,0.13183856502242153,0.8780747084145637,1115,19531,midbrain_human,0.9777949346608044,2.8484249646386024,0.27115867083098666,0.21488915058112742,20,0.13249211356466878,0.8772941245067495,1585,19531,0.9990619141925428,0.8,20,TRUE
sc3...136,0.39576969127917344,0.6219289754146079,0.5525000350762039,NA,NA,NA,FALSE,midbrain_human,0.9731028390763193,2.8501231046525386,0.26972505248067175,0.20974348471660442,20,0.13183856502242153,0.8780747084145637,1115,19531,midbrain_human,0.9777949346608044,2.8484249646386024,0.27115867083098666,0.21488915058112742,20,0.13249211356466878,0.8772941245067495,1585,19531,0.9990619141925428,0.8,20,TRUE
liger...137,0.305125045933035,0.43148103390062,0.49773916963793063,NA,NA,NA,FALSE,midbrain_human,0.9731028390763193,2.8501231046525386,0.26972505248067175,0.20974348471660442,20,0.13183856502242153,0.8780747084145637,1115,19531,midbrain_human,0.9777949346608044,2.8484249646386024,0.27115867083098666,0.21488915058112742,20,0.13249211356466878,0.8772941245067495,1585,19531,0.9990619141925428,0.8,20,TRUE
cidr...138,0.3648690959393839,0.5515715787487675,0.5072548382693606,NA,NA,NA,FALSE,midbrain_human,0.9731028390763193,2.8501231046525386,0.26972505248067175,0.20974348471660442,20,0.13183856502242153,0.8780747084145637,1115,19531,midbrain_human,0.9777949346608044,2.8484249646386024,0.27115867083098666,0.21488915058112742,20,0.13249211356466878,0.8772941245067495,1585,19531,0.9990619141925428,0.8,20,TRUE
monocle3...139,0,0,0.5085207339517287,NA,NA,NA,FALSE,midbrain_human,0.9731028390763193,2.8501231046525386,0.26972505248067175,0.20974348471660442,20,0.13183856502242153,0.8780747084145637,1115,19531,midbrain_human,0.9777949346608044,2.8484249646386024,0.27115867083098666,0.21488915058112742,20,0.13249211356466878,0.8772941245067495,1585,19531,0.9990619141925428,0.8,20,TRUE
pcaReduce...140,0.542736973963784,0.6632030615299437,0.6837493673252899,NA,NA,NA,FALSE,midbrain_human,0.9731028390763193,2.8501231046525386,0.26972505248067175,0.20974348471660442,20,0.13183856502242153,0.8780747084145637,1115,19531,midbrain_human,0.9777949346608044,2.8484249646386024,0.27115867083098666,0.21488915058112742,20,0.13249211356466878,0.8772941245067495,1585,19531,0.9990619141925428,0.8,20,TRUE
seurat...141,0,3.1572314440481037e-16,0.2654066973417122,NA,NA,NA,FALSE,midbrain_human,0.9731028390763193,2.8501231046525386,0.26972505248067175,0.20974348471660442,20,0.13183856502242153,0.8780747084145637,1115,19531,midbrain_human,0.9777949346608044,2.8484249646386024,0.27115867083098666,0.21488915058112742,20,0.13249211356466878,0.8772941245067495,1585,19531,0.9990619141925428,0.8,20,FALSE
tscan...142,0.07235116880528898,0.1464670081013813,0.1752015704953438,NA,NA,NA,FALSE,midbrain_human,0.9731028390763193,2.8501231046525386,0.26972505248067175,0.20974348471660442,20,0.13183856502242153,0.8780747084145637,1115,19531,midbrain_human,0.9777949346608044,2.8484249646386024,0.27115867083098666,0.21488915058112742,20,0.13249211356466878,0.8772941245067495,1585,19531,0.9990619141925428,0.8,20,FALSE
sc3...143,0.35562027800244495,0.4532820727530987,0.4597615465472884,NA,NA,NA,FALSE,midbrain_human,0.9731028390763193,2.8501231046525386,0.26972505248067175,0.20974348471660442,20,0.13183856502242153,0.8780747084145637,1115,19531,midbrain_human,0.9777949346608044,2.8484249646386024,0.27115867083098666,0.21488915058112742,20,0.13249211356466878,0.8772941245067495,1585,19531,0.9990619141925428,0.8,20,FALSE
liger...144,0.10345579991752998,0.2852218561952548,0.34046582852750645,NA,NA,NA,FALSE,midbrain_human,0.9731028390763193,2.8501231046525386,0.26972505248067175,0.20974348471660442,20,0.13183856502242153,0.8780747084145637,1115,19531,midbrain_human,0.9777949346608044,2.8484249646386024,0.27115867083098666,0.21488915058112742,20,0.13249211356466878,0.8772941245067495,1585,19531,0.9990619141925428,0.8,20,FALSE
cidr...145,0.1840581513302775,0.32219465761594585,0.2535611930951533,NA,NA,NA,FALSE,midbrain_human,0.9731028390763193,2.8501231046525386,0.26972505248067175,0.20974348471660442,20,0.13183856502242153,0.8780747084145637,1115,19531,midbrain_human,0.9777949346608044,2.8484249646386024,0.27115867083098666,0.21488915058112742,20,0.13249211356466878,0.8772941245067495,1585,19531,0.9990619141925428,0.8,20,FALSE
monocle3...146,0.058604315404830076,0.18793741183977522,0.3104696469151747,NA,NA,NA,FALSE,midbrain_human,0.9731028390763193,2.8501231046525386,0.26972505248067175,0.20974348471660442,20,0.13183856502242153,0.8780747084145637,1115,19531,midbrain_human,0.9777949346608044,2.8484249646386024,0.27115867083098666,0.21488915058112742,20,0.13249211356466878,0.8772941245067495,1585,19531,0.9990619141925428,0.8,20,FALSE
pcaReduce...147,0.3221605284512377,0.49764565506971725,0.36753205620439816,NA,NA,NA,FALSE,midbrain_human,0.9731028390763193,2.8501231046525386,0.26972505248067175,0.20974348471660442,20,0.13183856502242153,0.8780747084145637,1115,19531,midbrain_human,0.9777949346608044,2.8484249646386024,0.27115867083098666,0.21488915058112742,20,0.13249211356466878,0.8772941245067495,1585,19531,0.9990619141925428,0.8,20,FALSE
seurat...148,0,-3.1181387283368863e-16,0.2587089956959436,NA,1,-Inf,FALSE,midbrain_human,0.9731028390763193,2.8501231046525386,0.26972505248067175,0.20974348471660442,20,0.13183856502242153,0.8780747084145637,1115,19531,midbrain_human,0.9777949346608044,2.8484249646386024,0.27115867083098666,0.21488915058112742,20,0.13249211356466878,0.8772941245067495,1585,19531,0.9990619141925428,0.8,20,NA
tscan...149,0.06911764016649478,0.14293343119198587,0.17037336452478696,NA,8,0.19305993690851736,FALSE,midbrain_human,0.9731028390763193,2.8501231046525386,0.26972505248067175,0.20974348471660442,20,0.13183856502242153,0.8780747084145637,1115,19531,midbrain_human,0.9777949346608044,2.8484249646386024,0.27115867083098666,0.21488915058112742,20,0.13249211356466878,0.8772941245067495,1585,19531,0.9990619141925428,0.8,20,NA
sc3...150,0.34685669902211186,0.4549779960873811,0.4509682774604558,NA,8,0.2277602523659306,FALSE,midbrain_human,0.9731028390763193,2.8501231046525386,0.26972505248067175,0.20974348471660442,20,0.13183856502242153,0.8780747084145637,1115,19531,midbrain_human,0.9777949346608044,2.8484249646386024,0.27115867083098666,0.21488915058112742,20,0.13249211356466878,0.8772941245067495,1585,19531,0.9990619141925428,0.8,20,NA
liger...151,0.11081464846642883,0.29580591240474857,0.3393080037692854,NA,10,0.7034700315457413,FALSE,midbrain_human,0.9731028390763193,2.8501231046525386,0.26972505248067175,0.20974348471660442,20,0.13183856502242153,0.8780747084145637,1115,19531,midbrain_human,0.9777949346608044,2.8484249646386024,0.27115867083098666,0.21488915058112742,20,0.13249211356466878,0.8772941245067495,1585,19531,0.9990619141925428,0.8,20,NA
cidr...152,0.179802676681255,0.32082970011032524,0.2487591197354167,NA,12,0.14258675078864352,FALSE,midbrain_human,0.9731028390763193,2.8501231046525386,0.26972505248067175,0.20974348471660442,20,0.13183856502242153,0.8780747084145637,1115,19531,midbrain_human,0.9777949346608044,2.8484249646386024,0.27115867083098666,0.21488915058112742,20,0.13249211356466878,0.8772941245067495,1585,19531,0.9990619141925428,0.8,20,NA
monocle3...153,0.053019634988144486,0.18091376136226595,0.30068035425481365,NA,3,0.8321766561514196,FALSE,midbrain_human,0.9731028390763193,2.8501231046525386,0.26972505248067175,0.20974348471660442,20,0.13183856502242153,0.8780747084145637,1115,19531,midbrain_human,0.9777949346608044,2.8484249646386024,0.27115867083098666,0.21488915058112742,20,0.13249211356466878,0.8772941245067495,1585,19531,0.9990619141925428,0.8,20,NA
pcaReduce...154,0.3199582101280277,0.5001547899795179,0.36391473295466426,NA,17,0.08391167192429022,FALSE,midbrain_human,0.9731028390763193,2.8501231046525386,0.26972505248067175,0.20974348471660442,20,0.13183856502242153,0.8780747084145637,1115,19531,midbrain_human,0.9777949346608044,2.8484249646386024,0.27115867083098666,0.21488915058112742,20,0.13249211356466878,0.8772941245067495,1585,19531,0.9990619141925428,0.8,20,NA
seurat...155,0,0,0.5085207339517287,NA,NA,NA,FALSE,midbrain_human,0.9731028390763193,2.8501231046525386,0.26972505248067175,0.20974348471660442,20,0.13183856502242153,0.8780747084145637,1115,19531,midbrain_human,0.9777949346608044,2.8484249646386024,0.27115867083098666,0.21488915058112742,20,0.13249211356466878,0.8772941245067495,1585,19531,0.9990619141925428,0.8,20,TRUE
tscan...156,0.04312642341425596,0.29125970329204026,0.2576508180397725,NA,NA,NA,FALSE,midbrain_human,0.9731028390763193,2.8501231046525386,0.26972505248067175,0.20974348471660442,20,0.13183856502242153,0.8780747084145637,1115,19531,midbrain_human,0.9777949346608044,2.8484249646386024,0.27115867083098666,0.21488915058112742,20,0.13249211356466878,0.8772941245067495,1585,19531,0.9990619141925428,0.8,20,TRUE
sc3...157,0.39576969127917344,0.6219289754146079,0.5525000350762039,NA,NA,NA,FALSE,midbrain_human,0.9731028390763193,2.8501231046525386,0.26972505248067175,0.20974348471660442,20,0.13183856502242153,0.8780747084145637,1115,19531,midbrain_human,0.9777949346608044,2.8484249646386024,0.27115867083098666,0.21488915058112742,20,0.13249211356466878,0.8772941245067495,1585,19531,0.9990619141925428,0.8,20,TRUE
liger...158,0.305125045933035,0.43148103390062,0.49773916963793063,NA,NA,NA,FALSE,midbrain_human,0.9731028390763193,2.8501231046525386,0.26972505248067175,0.20974348471660442,20,0.13183856502242153,0.8780747084145637,1115,19531,midbrain_human,0.9777949346608044,2.8484249646386024,0.27115867083098666,0.21488915058112742,20,0.13249211356466878,0.8772941245067495,1585,19531,0.9990619141925428,0.8,20,TRUE
cidr...159,0.3648690959393839,0.5515715787487675,0.5072548382693606,NA,NA,NA,FALSE,midbrain_human,0.9731028390763193,2.8501231046525386,0.26972505248067175,0.20974348471660442,20,0.13183856502242153,0.8780747084145637,1115,19531,midbrain_human,0.9777949346608044,2.8484249646386024,0.27115867083098666,0.21488915058112742,20,0.13249211356466878,0.8772941245067495,1585,19531,0.9990619141925428,0.8,20,TRUE
monocle3...160,0,0,0.5085207339517287,NA,NA,NA,FALSE,midbrain_human,0.9731028390763193,2.8501231046525386,0.26972505248067175,0.20974348471660442,20,0.13183856502242153,0.8780747084145637,1115,19531,midbrain_human,0.9777949346608044,2.8484249646386024,0.27115867083098666,0.21488915058112742,20,0.13249211356466878,0.8772941245067495,1585,19531,0.9990619141925428,0.8,20,TRUE
pcaReduce...161,0.542736973963784,0.6632030615299437,0.6837493673252899,NA,NA,NA,FALSE,midbrain_human,0.9731028390763193,2.8501231046525386,0.26972505248067175,0.20974348471660442,20,0.13183856502242153,0.8780747084145637,1115,19531,midbrain_human,0.9777949346608044,2.8484249646386024,0.27115867083098666,0.21488915058112742,20,0.13249211356466878,0.8772941245067495,1585,19531,0.9990619141925428,0.8,20,TRUE
seurat...162,0,3.1572314440481037e-16,0.2654066973417122,NA,NA,NA,FALSE,midbrain_human,0.9731028390763193,2.8501231046525386,0.26972505248067175,0.20974348471660442,20,0.13183856502242153,0.8780747084145637,1115,19531,midbrain_human,0.9777949346608044,2.8484249646386024,0.27115867083098666,0.21488915058112742,20,0.13249211356466878,0.8772941245067495,1585,19531,0.9990619141925428,0.8,20,FALSE
tscan...163,0.07235116880528898,0.1464670081013813,0.1752015704953438,NA,NA,NA,FALSE,midbrain_human,0.9731028390763193,2.8501231046525386,0.26972505248067175,0.20974348471660442,20,0.13183856502242153,0.8780747084145637,1115,19531,midbrain_human,0.9777949346608044,2.8484249646386024,0.27115867083098666,0.21488915058112742,20,0.13249211356466878,0.8772941245067495,1585,19531,0.9990619141925428,0.8,20,FALSE
sc3...164,0.35562027800244495,0.4532820727530987,0.4597615465472884,NA,NA,NA,FALSE,midbrain_human,0.9731028390763193,2.8501231046525386,0.26972505248067175,0.20974348471660442,20,0.13183856502242153,0.8780747084145637,1115,19531,midbrain_human,0.9777949346608044,2.8484249646386024,0.27115867083098666,0.21488915058112742,20,0.13249211356466878,0.8772941245067495,1585,19531,0.9990619141925428,0.8,20,FALSE
liger...165,0.10345579991752998,0.2852218561952548,0.34046582852750645,NA,NA,NA,FALSE,midbrain_human,0.9731028390763193,2.8501231046525386,0.26972505248067175,0.20974348471660442,20,0.13183856502242153,0.8780747084145637,1115,19531,midbrain_human,0.9777949346608044,2.8484249646386024,0.27115867083098666,0.21488915058112742,20,0.13249211356466878,0.8772941245067495,1585,19531,0.9990619141925428,0.8,20,FALSE
cidr...166,0.1840581513302775,0.32219465761594585,0.2535611930951533,NA,NA,NA,FALSE,midbrain_human,0.9731028390763193,2.8501231046525386,0.26972505248067175,0.20974348471660442,20,0.13183856502242153,0.8780747084145637,1115,19531,midbrain_human,0.9777949346608044,2.8484249646386024,0.27115867083098666,0.21488915058112742,20,0.13249211356466878,0.8772941245067495,1585,19531,0.9990619141925428,0.8,20,FALSE
monocle3...167,0.058604315404830076,0.18793741183977522,0.3104696469151747,NA,NA,NA,FALSE,midbrain_human,0.9731028390763193,2.8501231046525386,0.26972505248067175,0.20974348471660442,20,0.13183856502242153,0.8780747084145637,1115,19531,midbrain_human,0.9777949346608044,2.8484249646386024,0.27115867083098666,0.21488915058112742,20,0.13249211356466878,0.8772941245067495,1585,19531,0.9990619141925428,0.8,20,FALSE
pcaReduce...168,0.3221605284512377,0.49764565506971725,0.36753205620439816,NA,NA,NA,FALSE,midbrain_human,0.9731028390763193,2.8501231046525386,0.26972505248067175,0.20974348471660442,20,0.13183856502242153,0.8780747084145637,1115,19531,midbrain_human,0.9777949346608044,2.8484249646386024,0.27115867083098666,0.21488915058112742,20,0.13249211356466878,0.8772941245067495,1585,19531,0.9990619141925428,0.8,20,FALSE
