method,ARI,AMI,FMI,unlabeled_pctg,cluster_num,pred_type_max_pctg,supervised,dataset,complexity,entropy,seq_depth_med,seq_depth_IQR,cell_types,cell_type_max_pctg,sparsity,sample_num,gene_num,quantile,assigned
cellassign...28,0.959884128277004,0.897096925564417,0.9965445688034078,0,2,0.9536447275300779,TRUE,ADASD_AD,0.8516189049931947,0.18213756651685886,0.7740054678346259,0.19599118451152153,3,0.9561217268223637,0.6790531043803446,2826,17923,0.96,NA
scmap_cluster...29,0.9948915397876943,0.9798515290432476,0.9992174337488242,NA,NA,NA,TRUE,ADASD_AD,0.8516189049931947,0.18213756651685886,0.7740054678346259,0.19599118451152153,3,0.9561217268223637,0.6790531043803446,2826,17923,0.96,TRUE
scmap_cell...30,0.9948915397876943,0.9798515290432476,0.9992174337488242,NA,NA,NA,TRUE,ADASD_AD,0.8516189049931947,0.18213756651685886,0.7740054678346259,0.19599118451152153,3,0.9561217268223637,0.6790531043803446,2826,17923,0.96,TRUE
chetah...31,0.9948915397876943,0.9798515290432476,0.9992174337488242,NA,NA,NA,TRUE,ADASD_AD,0.8516189049931947,0.18213756651685886,0.7740054678346259,0.19599118451152153,3,0.9561217268223637,0.6790531043803446,2826,17923,0.96,TRUE
singlecellnet...32,0.9948915397876943,0.9798515290432476,0.9992174337488242,NA,NA,NA,TRUE,ADASD_AD,0.8516189049931947,0.18213756651685886,0.7740054678346259,0.19599118451152153,3,0.9561217268223637,0.6790531043803446,2826,17923,0.96,TRUE
garnett...33,0.08418979370195964,0.11210979656121015,0.6886053782924884,NA,NA,NA,TRUE,ADASD_AD,0.8516189049931947,0.18213756651685886,0.7740054678346259,0.19599118451152153,3,0.9561217268223637,0.6790531043803446,2826,17923,0.96,TRUE
singleR...34,0.9948915397876943,0.9798515290432476,0.9992174337488242,NA,NA,NA,TRUE,ADASD_AD,0.8516189049931947,0.18213756651685886,0.7740054678346259,0.19599118451152153,3,0.9561217268223637,0.6790531043803446,2826,17923,0.96,TRUE
cellassign...35,0.9893616733263713,0.9656310422849438,0.9983632704726281,NA,NA,NA,TRUE,ADASD_AD,0.8516189049931947,0.18213756651685886,0.7740054678346259,0.19599118451152153,3,0.9561217268223637,0.6790531043803446,2826,17923,0.96,TRUE
scmap_cluster...36,0.6093254014663977,0.3870969872581749,0.993023737298125,NA,NA,NA,TRUE,ADASD_AD,0.8516189049931947,0.18213756651685886,0.7740054678346259,0.19599118451152153,3,0.9561217268223637,0.6790531043803446,2826,17923,0.96,FALSE
scmap_cell...37,0.9320699224585566,0.8330725109323668,0.9992970757698812,NA,NA,NA,TRUE,ADASD_AD,0.8516189049931947,0.18213756651685886,0.7740054678346259,0.19599118451152153,3,0.9561217268223637,0.6790531043803446,2826,17923,0.96,FALSE
chetah...38,0.198883256880458,0.12835860264003054,0.9589731944450717,NA,NA,NA,TRUE,ADASD_AD,0.8516189049931947,0.18213756651685886,0.7740054678346259,0.19599118451152153,3,0.9561217268223637,0.6790531043803446,2826,17923,0.96,FALSE
singlecellnet...39,0.9399638166707612,0.7886069338308785,0.9992961038890602,NA,NA,NA,TRUE,ADASD_AD,0.8516189049931947,0.18213756651685886,0.7740054678346259,0.19599118451152153,3,0.9561217268223637,0.6790531043803446,2826,17923,0.96,FALSE
garnett...40,0.2996048950523868,0.14540974062333795,0.9757339464150591,NA,NA,NA,TRUE,ADASD_AD,0.8516189049931947,0.18213756651685886,0.7740054678346259,0.19599118451152153,3,0.9561217268223637,0.6790531043803446,2826,17923,0.96,FALSE
singleR...41,0.8869527298676453,0.7461614985465114,0.998598524528738,NA,NA,NA,TRUE,ADASD_AD,0.8516189049931947,0.18213756651685886,0.7740054678346259,0.19599118451152153,3,0.9561217268223637,0.6790531043803446,2826,17923,0.96,FALSE
cellassign...42,0.69001423489095,0.46961255999488094,0.995103293362882,NA,NA,NA,TRUE,ADASD_AD,0.8516189049931947,0.18213756651685886,0.7740054678346259,0.19599118451152153,3,0.9561217268223637,0.6790531043803446,2826,17923,0.96,FALSE
seurat...43,0.6622200190630279,0.6909725083887932,0.762350536288037,NA,NA,NA,FALSE,ADASD_AD,0.46169453491872053,1.421200440118457,0.014339117335267533,0.0021759750041845678,8,0.42147604057362714,0.9870347399782955,2859,17923,0.04,NA
tscan...44,0.3687873475147623,0.47499765728792154,0.5248043734704209,NA,NA,NA,FALSE,ADASD_AD,0.46169453491872053,1.421200440118457,0.014339117335267533,0.0021759750041845678,8,0.42147604057362714,0.9870347399782955,2859,17923,0.04,NA
sc3...45,0.6994133232311577,0.7172753420268628,0.7869290751130242,NA,NA,NA,FALSE,ADASD_AD,0.46169453491872053,1.421200440118457,0.014339117335267533,0.0021759750041845678,8,0.42147604057362714,0.9870347399782955,2859,17923,0.04,NA
liger...46,0.3406667535125464,0.33942636166837525,0.5025814710021219,NA,NA,NA,FALSE,ADASD_AD,0.46169453491872053,1.421200440118457,0.014339117335267533,0.0021759750041845678,8,0.42147604057362714,0.9870347399782955,2859,17923,0.04,NA
seurat...47,1,NA,1,NA,NA,NA,FALSE,ADASD_AD,0.46169453491872053,1.421200440118457,0.014339117335267533,0.0021759750041845678,8,0.42147604057362714,0.9870347399782955,2859,17923,0.04,TRUE
tscan...48,1,NA,1,NA,NA,NA,FALSE,ADASD_AD,0.46169453491872053,1.421200440118457,0.014339117335267533,0.0021759750041845678,8,0.42147604057362714,0.9870347399782955,2859,17923,0.04,TRUE
